Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guinea-Bissau,GNB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,34.18858777,38.47006914,39.98572778,46.78631843,44.26679366,31.1316203,33.20791806,41.90650735,43.78779478,48.79865967,54.52945335,46.91171733,49.1254312,38.26287155,64.68262293,67.46752471,37.07032416,50.32315395,63.60909023,55.08023526,46.97050272,47.77360999,55.01437562,41.58630061,50.763779,46.8104329,42.3601715,60.89989786,50.28654212,67.67764754,54.87335091,48.01758272,41.18439956,43.27161881,44.84511204,41.31838096,40.44919814,54.14182423,52.64204501,54.07187573,50.13040106,56.62100801,41.17299284,44.08039118,51.59301419,59.78153675,57.81222441,60.84701692,56.0181155,55.37258558,43.63584037,,
Equatorial Guinea,GNQ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0244718,118.5327824,134.0837899,128.6880066,122.2120771,144.668225,114.3773466,116.6754225,106.8932849,104.3791987,98.87805917,92.60073072,102.4282583,103.6456816,94.87879243,77.92788464,84.27978685,87.51983509
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,24.47375971,23.60474452,23.10851608,24.34394994,24.36478349,24.67064966,24.96874036,24.22316484,23.63716733,23.29450076,23.10993265,23.31921681,25.31769773,31.7303355,35.47687832,35.3229631,34.87868549,34.66159471,33.13659497,35.53221955,44.58581614,47.14033015,41.85152982,41.17554534,40.8984903,40.3879755,42.65204514,42.31835744,39.61323339,40.78385685,40.12830691,38.59278572,38.82259315,37.02589932,36.16312254,37.10788066,37.49623326,39.2742288,42.26828075,47.37759821,58.41567734,56.13996869,50.34899629,48.1900538,49.89844144,50.90086437,52.85023883,57.52437402,59.32971553,47.7438466,51.19728572,56.83396477,62.06128479,62.87650156,66.52632759,65.27769247,64.01919798,71.57895054,80.15002656,81.88592326,71.84030946,89.65592539,107.996804
Grenada,GRD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.29719728,88.15243573,99.70792655,89.69385624,94.96705396,107.3732213,85.75736574,110.4723682,130.5479424,100.9784011,95.91166816,87.08858379,83.10138101,85.83767292,84.20725587,89.77669063,92.19075156,82.69992612,85.1523061,
Guatemala,GTM,Trade (% of GDP),NE.TRD.GNFS.ZS,27.1751655,25.4481309,25.20986359,30.21856193,33.47702513,36.39777951,38.07435105,35.72067423,35.15057436,35.23376677,36.34978992,35.98347441,37.44348736,41.086718,48.07211919,45.25631531,49.15584042,50.7125262,48.73818078,47.19960458,47.10548695,40.69125737,33.47481818,27.546959,28.1531148,24.93224559,30.64401925,38.14296343,38.03991399,39.78154615,45.86948547,39.52025622,45.36224907,43.77892815,42.3708927,44.68943034,40.39295296,41.55195116,44.42373996,46.36050685,49.1455879,70.66903318,67.10481152,67.00233919,70.21487236,67.10369961,67.91192374,69.00136431,65.17873052,58.04068697,63.12519257,65.04705104,61.95941934,56.68522075,55.08327928,49.89345332,46.37273752,46.0694204,47.01168207,45.51674275,41.143028,49.49153219,54.66995714
Guam,GUM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.88626989,64.023536,68.00206772,66.43721813,72.77017461,79.46327041,78.27393731,72.01739851,72.0347545,77.78892456,76.75213675,79.5332469,78.3600713,71.33988619,70.41179461,69.26658906,73.01849406,77.83537543,63.77845736,62.92666993,
Guyana,GUY,Trade (% of GDP),NE.TRD.GNFS.ZS,105.688828,105.0533584,101.5260323,109.0607368,110.6319257,112.9103448,115.149177,117.234893,113.3841132,114.6811071,113.4615385,113.1005141,116.2356082,121.0763027,134.7648476,149.7852632,157.0812428,141.9756379,126.1812732,129.0325013,174.9270491,161.2335793,122.8630705,110.4564033,95.52013857,109.9692308,99.51613362,170.3309246,131.5611438,139.8741659,142.5662308,222.6090897,274.9731159,245.3694388,222.0678427,213.3271704,211.3375325,209.1366716,203.8424315,201.0593148,206.7673705,199.5770007,196.7250784,189.1624856,200.7252869,194.3507573,,,,,,,,,,,,,,,,,
High income,HIC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,29.71183025,29.74900448,29.80281883,33.15417227,38.26202948,36.10008434,37.3616868,37.73348517,37.17281187,39.50560979,42.75957256,43.02449048,41.39273009,40.54956317,42.23563503,41.46344036,38.72984513,39.04333032,39.87405637,40.86086578,40.84488113,40.55217459,40.33017777,40.02721531,41.6158083,44.1588982,44.67011469,46.55722629,46.81328891,47.11133091,51.5793406,50.42018086,49.27044512,49.61623409,52.53199795,54.83201428,57.828752,59.10655001,61.7690613,53.85875794,58.94113348,62.9634771,63.36686352,63.0305283,62.91365037,61.09854895,59.41187139,61.35334865,62.38853757,61.62182765,56.77000216,60.72773307,68.0902639
"Hong Kong SAR, China",HKG,Trade (% of GDP),NE.TRD.GNFS.ZS,,173.6820926,165.0051802,153.2751511,153.5077389,141.0879381,155.3493908,156.6009693,175.0438517,181.1133405,178.6722064,174.5099509,160.8325831,164.5292424,168.4758679,161.2071225,168.2041295,160.1904918,170.1545779,177.9707341,178.0070882,182.5847746,169.1732354,186.3292234,199.9114477,197.8002934,200.3073083,215.1272893,231.3403823,225.1955986,226.0002403,231.865134,240.1328163,233.9691303,237.4279971,256.8982651,244.8537644,233.4402946,221.1332845,220.2723131,247.6540204,240.8489776,255.9964574,292.4546559,326.8410546,342.6892095,359.2086612,362.1494636,376.6568062,348.3975543,404.7705609,421.8547066,430.5685304,442.6200191,425.9758717,389.4059493,371.7272318,376.7956667,376.8927735,353.7435211,350.679705,402.5089429,383.7908962
Honduras,HND,Trade (% of GDP),NE.TRD.GNFS.ZS,44.42127216,44.24480629,44.56479691,46.80643588,47.22100656,54.0843409,58.69624511,59.07038957,62.02844774,58.84730098,62.01936376,60.19151847,57.47198365,65.31507207,76.22039633,70.37366548,71.88427566,74.09404834,70.89331597,74.6979949,78.39572747,72.11479326,55.31022309,56.66680719,58.23759584,56.53454503,54.70311779,48.71956823,55.24530876,63.77734106,71.00806828,74.6467338,76.25625026,84.35248244,100.3178253,102.4488824,115.4508476,118.848359,122.0504682,120.1260891,120.3921646,115.9430717,117.9974545,122.2482772,135.4617587,136.489768,133.1318351,135.0706349,135.7489552,96.90500602,109.4418382,122.2169026,121.1882158,116.3060492,112.9750973,107.2644054,99.81571695,101.8131111,103.5511622,98.02758971,85.61941811,101.5722801,111.0730824
Heavily indebted poor countries (HIPC),HPC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,43.04641238,44.05635816,43.29078333,45.75086837,44.25362453,43.98305916,45.18505616,52.30597245,48.6629312,48.2851459,47.5512391,46.66322634,,,,,,,,,,42.3574598,44.21567957,44.1618938,43.92796882,45.77194446,46.69806813,53.32862,54.2104783,53.95994835,52.8713715,52.84121837,51.15539805,54.28762414,53.55705104,54.95277177,55.97502201,58.68018351,60.68613069,58.05698983,61.91738402,63.99743056,57.4976753,62.39277651,63.92634228,63.08440683,59.42467944,58.26138892,55.75133572,51.90600273,52.84957787,53.17156154,52.79869096,46.89452017,51.12745253,56.01112473
Croatia,HRV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.78799116,67.06381696,74.8939322,64.9968925,66.28142854,74.62190276,79.45547531,81.16018734,81.41841998,81.60753892,81.46960237,83.48659287,83.22083429,82.02114225,69.95919519,72.83996951,77.97085482,79.27346947,81.403017,85.59664312,90.90550966,92.37994969,97.43566696,99.36501737,101.3752387,89.84831075,102.2016831,124.5176672
Haiti,HTI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.77835906,40.56313257,46.41485432,39.80749018,32.53768844,48.75226664,31.13363998,37.84781906,40.22337985,36.89404881,36.5207867,41.94847951,27.15352207,27.56993299,24.93967844,37.19734346,33.78097032,34.96510447,37.05707041,34.28254898,36.14503815,33.09649982,44.72152413,44.16357039,40.2582415,40.33250975,42.35152591,41.94573811,41.41090221,42.07454778,45.13857631,44.56871877,34.45720191,37.16540177,36.52955028
Hungary,HUN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.36128391,55.44135517,53.56101341,56.46018006,78.38470531,83.29220667,94.84871912,107.4299006,114.0257748,137.4066012,131.0450687,118.3201092,116.629337,123.4463059,127.813089,149.0086365,155.4982504,158.3252978,144.9998974,157.4649138,166.4331831,165.6486679,164.3461104,168.3945965,167.320445,164.4039277,165.2285156,163.2605123,160.7513433,155.483815,159.7057765,186.7239141
IBRD only,IBD,Trade (% of GDP),NE.TRD.GNFS.ZS,16.79142209,16.01348054,14.26554295,15.55710181,14.9563793,14.27069527,15.31710952,14.50603221,14.58943337,14.12456235,14.71011938,14.9071773,15.62022719,17.8444586,22.19854851,21.2519657,20.6534237,20.63157005,20.61184556,22.71874894,24.46287644,25.66931312,24.56159895,24.37984145,25.44898789,27.13937328,25.49201451,26.85916521,29.5857089,29.87576486,31.62345186,31.96264114,40.17344043,36.48323553,40.31782202,41.24844528,40.78872599,42.70072285,43.69076056,44.50888148,48.93555244,47.91727038,50.34891598,54.81543323,59.77101385,61.35204718,62.260206,61.03816742,60.76028367,50.99485002,54.27322363,55.89223631,54.66788294,53.37861596,52.04610279,48.72410936,46.92208636,48.32787066,50.44792582,48.37165669,45.93779919,51.26906501,54.17075901
IDA & IBRD total,IBT,Trade (% of GDP),NE.TRD.GNFS.ZS,17.73708558,16.84753975,15.15359803,16.43179346,15.87525978,15.27084931,16.17913615,15.39541477,15.47691095,15.00065923,15.65051307,15.79655934,16.43108647,18.71468842,23.07778801,22.1108611,21.57793556,21.5273419,21.54694683,23.66358445,25.50145396,26.53221313,25.3331353,25.14484332,26.13980448,27.76148536,26.09250721,27.3934849,30.03286712,30.3356898,32.05439892,32.40015522,40.33700324,36.95324251,40.78034046,41.79772827,41.32289718,43.16308058,44.00769654,44.73863053,49.02082882,48.07349098,50.37872554,54.67511871,59.49426958,61.04541197,61.90618532,60.82897923,60.6884808,51.07477829,54.23690764,55.9126858,54.67428764,53.33460849,51.97985365,48.66633942,46.78617579,48.21957143,50.37582086,48.383824,45.81508659,51.04716624,53.99744738
IDA total,IDA,Trade (% of GDP),NE.TRD.GNFS.ZS,32.03205146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.59314571,44.26136148,46.18859321,49.02609843,48.61281004,43.54677983,46.93849451,50.7562352
IDA blend,IDB,Trade (% of GDP),NE.TRD.GNFS.ZS,28.70260011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,24.09021015,24.67560094,10.56100667,18.41810022,25.31716549,11.01223113,34.85280152,25.64284029,26.44632041,23.8410596,28.68263473,31.0620915,35.41191937,39.53416057,50.41837878,44.52125766,43.00658835,43.57019994,42.71476304,53.65553592,52.65404648,53.17730024,48.67622743,56.55923666,50.11061998,44.71837231,41.00953817,46.97424788,47.25456142,49.08188369,52.89186144,54.83956488,57.42743411,50.52338589,51.87710105,53.95859006,52.26474366,55.99385881,96.18619236,62.94391286,71.43687592,69.79320753,59.07946177,53.61649375,59.76129484,63.98793587,56.65712681,54.82924998,58.56139963,45.51212137,46.70127388,50.18001318,49.5828983,48.63737268,48.08017559,41.93764024,37.4213418,39.35549707,43.07430895,37.62777754,32.9721754,40.19775125,45.3933054
IDA only,IDX,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.59714394,40.34777213,42.77416623,46.01327061,50.18399607,53.92790159,52.85477951,52.46099199,51.43517896,51.77873149,55.37036423,53.90329761,53.62023216,53.60110147,56.09136786,58.53219864,57.86904423,60.10872956,61.77835393,55.28936155,58.44621458,61.42110157,61.27288469,58.76356391,56.94646054,53.48002939,49.72861044,51.31524936,52.76857845,51.90504999,47.07272498,51.16154583,53.67041584
Isle of Man,IMN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Trade (% of GDP),NE.TRD.GNFS.ZS,11.29683311,10.26116259,10.20079018,10.18733784,9.41054892,8.51903437,10.81423751,9.981062668,8.981744476,7.744776643,7.661769338,7.669606558,7.736399597,8.932096019,10.85189025,12.29397821,12.80120307,12.64810114,12.90301184,14.91880453,15.38457685,14.50726476,14.12592775,13.69059389,14.00937594,12.90003619,12.2192719,12.58481404,13.49045012,15.16813209,15.50626151,16.98772655,18.43309904,19.65153979,20.07814438,22.86744871,21.92948787,22.61938687,23.69947008,24.81559804,26.90092291,25.99325475,29.50866294,30.59243613,37.50381406,42.00166962,45.7244805,45.68626868,53.36822044,46.27286964,49.2552065,55.62388001,55.79372172,53.84413194,48.92218575,41.92291387,40.08248571,40.74249695,43.61696933,39.90540353,37.80412536,45.6676832,49.2297021
Not classified,INX,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,74.42604456,72.2038427,67.62917242,75.23564201,90.67668349,83.0466965,91.23844465,97.99985759,99.712193,105.299158,102.303118,100.9745864,93.96966288,97.73648279,108.3054684,107.7613703,97.12548445,100.7442181,105.2184354,112.4653365,105.0294471,106.4402343,109.54547,116.6027023,126.4889241,136.1031499,138.8681601,142.2694969,157.7724167,159.871033,174.9545559,174.8407324,163.7193544,146.5315008,146.5875258,148.1755848,150.0218047,153.3968638,160.0394442,173.5914943,189.925491,187.7111148,191.8803821,189.4236569,201.8464456,214.9959338,228.1436007,219.4401359,216.5390869,252.495272,247.0597188,227.4047903,234.2673529
"Iran, Islamic Rep.",IRN,Trade (% of GDP),NE.TRD.GNFS.ZS,31.23754167,29.59524352,28.17599996,27.79091328,32.72864981,32.62603557,33.90697887,36.95543839,37.99193979,39.07814317,39.66701455,44.42802951,44.45344987,54.09788692,71.40468811,76.11562343,65.43508113,59.88807836,45.69456564,42.80582678,42.48267387,40.31310614,38.06351688,38.73011352,27.93413761,23.17239114,14.1448539,17.88485314,21.58397884,27.93502571,37.0805677,44.19417165,40.39792725,46.04086432,41.6091364,35.14424492,35.22129916,32.64955811,29.22821965,34.88541413,41.25724746,40.53556648,48.17268655,50.67910577,51.31385733,54.44049526,53.16735871,49.88730692,48.22940277,43.69958022,43.77064374,41.21941479,44.08934668,47.08671792,45.35142014,39.42258866,40.38784692,44.74487077,58.56508972,50.75433435,43.81016469,44.37383405,51.59750681
Iraq,IRQ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,57.52197286,66.64959016,58.40817817,70.93621399,92.6137199,94.90224694,93.28247187,97.03151139,88.32692034,93.61702128,95.04968074,93.91199358,92.78944843,57.55249188,55.32784914,54.96143034,42.93884794,49.34943182,42.49956258,44.83508837,15.12628182,3.79114097,1.921145633,0.544696684,0.099582362,0.020999232,0.026888483,106.1881673,132.2431605,138.3146024,125.3365956,126.7802567,119.762048,154.2345233,120.2339771,115.7425403,89.65052049,74.09285311,81.05554327,78.68737882,73.49747962,72.17132822,73.60868459,67.41001841,68.98248686,69.5917686,54.58832019,59.78091239,65.80179177,68.98993842,57.74231617,62.09562661,
Iceland,ISL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,87.06925566,80.23027325,70.86712987,72.19943931,71.57748147,73.9474844,67.78460708,65.73404474,69.14315696,73.73479458,70.03453248,69.77306787,68.16916776,76.1890493,75.05335423,79.26055829,72.34371816,68.67966922,63.5628612,63.94669618,65.11085056,62.99798963,59.87939986,61.5581733,65.5008784,66.54822352,71.10515499,70.60578583,71.88311428,69.43004156,71.13900777,74.73465562,69.43201129,68.19921175,70.43190206,72.45061537,77.5361532,74.67091356,82.6880267,89.39474321,93.64639818,101.4087017,104.0854755,98.7895236,96.66559189,95.81820791,88.33302364,86.97894698,88.63690696,82.86274578,68.01524045,76.69594267,93.56996585
Israel,ISR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.02232175,58.85461668,58.35970029,57.72800564,65.69298073,69.30136195,63.12276422,66.52554789,67.71084615,75.65373375,79.13295723,79.08896425,79.61465423,76.09772307,62.59776255,66.44032353,69.65640342,70.73576047,64.64420848,62.16371876,59.21230011,58.04398655,56.56038393,58.89396028,56.26953448,50.96080098,55.19492229,60.50435556
Italy,ITA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,30.09884601,30.39608987,31.82280786,34.06466664,40.80289482,37.4004476,41.19215194,41.80955686,41.26818814,43.71041919,42.97265632,45.282038,43.50828909,40.18969388,42.43566737,42.63715502,36.16334691,35.56260867,35.11110157,37.05276938,36.3217494,33.8784373,34.91371162,37.7592292,40.45502883,45.68455417,42.87869833,44.58850598,45.09273823,44.6207908,50.40558983,50.03480463,48.0579243,46.14884478,47.43033039,49.30101076,53.16817918,55.06145563,54.4928758,45.41876179,52.00618837,55.14552246,55.65472084,54.8675794,55.32211515,56.41817616,55.36760281,58.60417595,60.30355124,59.87898022,55.26570577,61.9058087,74.7768779
Jamaica,JAM,Trade (% of GDP),NE.TRD.GNFS.ZS,71.29296166,68.29472018,67.93863407,68.20501097,72.43504912,70.1468894,73.32141945,72.853019,78.90832595,80.21557369,70.64753722,74.75826575,73.84476409,72.67864411,81.58114116,80.87602218,66.93740049,58.14914051,77.8830182,100.4392831,102.1076407,102.9960994,86.68336532,78.72361467,117.1886535,121.5550355,94.72950844,92.86922788,91.41747235,96.01028042,99.94017194,101.5987888,125.4943267,82.84213318,111.4066839,107.6518075,97.72424196,88.98483183,84.47498537,84.23174689,89.51300605,84.8277346,81.84675543,88.15063084,89.31810407,90.48789334,100.7455988,101.2444221,113.5774038,86.88512433,80.92040032,83.82182023,82.04007835,83.25957198,84.74099862,76.11752166,76.45520237,83.52317252,89.97790604,90.11060763,,,
Jordan,JOR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,112.1650212,116.0341831,113.2905822,121.4656489,125.6931925,142.1855585,134.8948549,117.1386992,118.6259622,115.9139348,81.83887525,90.78147549,108.1247872,130.4473304,149.4476839,137.2616633,131.6446986,130.4852332,118.3361761,124.5826882,131.0591233,120.7371129,109.0524029,104.4703736,110.3289046,109.2854786,114.0388578,115.7068353,134.6216119,146.9088913,141.7473818,145.9942463,140.912926,112.1519982,114.2226777,118.6996795,117.8555877,111.451528,109.9388055,95.35791223,88.7207179,90.06840924,87.9639085,85.82143874,,,
Japan,JPN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,19.15050277,19.49499796,17.75970795,18.88818281,26.33282771,24.07543885,24.78825845,23.12713588,19.30824166,22.65242772,26.6493645,27.04683159,26.72291269,24.51719282,25.80350093,24.11126123,17.79909151,16.78878462,16.88851475,18.54151374,19.33571373,17.75945125,17.01806882,15.72333913,15.81030623,16.39010493,18.25386823,19.78351762,19.00318622,18.12563072,19.56237158,19.55960447,20.44712207,21.32612527,23.66435342,26.22995458,30.0163761,32.81657805,34.12947654,24.39016653,28.49847269,30.19496073,30.47091092,33.97876865,37.43143457,35.42740835,31.31024685,34.42321357,36.6099318,35.21641811,31.32579312,36.77148329,46.84373214
Kazakhstan,KAZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.3366418,84.63452186,84.18173901,82.52240704,71.27357329,72.3595507,65.20418275,82.57915136,105.6996926,92.84906851,94.03168565,91.46333243,96.4091997,97.76250302,91.4535268,92.1616331,94.29480465,75.76606746,74.1382659,73.11785705,73.72373249,65.40760933,64.97203465,53.04972881,60.31159659,56.82538794,63.52795651,64.85861655,57.02644237,58.66860858,68.11362611
Kenya,KEN,Trade (% of GDP),NE.TRD.GNFS.ZS,64.76585106,63.84712143,62.16296315,60.99571232,62.60164409,62.09317118,63.28443577,57.83734666,58.69817098,57.61735624,60.48964482,63.82846302,55.31490832,56.06284868,74.57340436,64.33526782,64.20610897,66.55196516,67.62354066,57.36417475,65.41679594,64.28018576,58.21573715,54.16270539,58.80389758,55.44543455,55.74138559,47.70276801,49.97498209,53.15637722,57.02091368,55.59769922,52.9308701,72.85848136,71.26612523,71.74574164,57.3121107,54.05711686,48.89724194,48.19227499,53.30904439,55.94683603,55.17267226,54.1322659,59.47700335,64.47886616,55.23648513,53.8947888,57.57859865,45.94519181,50.39428735,58.40220597,51.62369202,47.46464251,46.17048936,40.32738469,34.86501957,35.99505788,34.41475318,31.75946673,27.23634937,30.68928192,33.72955056
Kyrgyz Republic,KGZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.73831776,72,83.19169027,74.70633275,73.83020501,71.82426866,87.29577381,84.4771343,94.50929453,99.19949122,89.43093163,73.74691237,82.92072902,83.93278281,93.81573216,95.08400463,120.7499818,137.0583878,146.1060822,133.3791532,133.2328505,136.1798404,139.6759378,134.0267856,125.1261811,110.9615707,105.823574,100.6174458,98.8755599,,,,
Cambodia,KHM,Trade (% of GDP),NE.TRD.GNFS.ZS,35.87443763,31.55555598,36.79653502,38.03921406,30.65693596,24.01315789,20.625,18.99109809,19.30294973,17.50599533,13.53383448,,,,,,,,,,,,,,,,,,,,,,,48.72425778,64.46803195,77.76672805,69.1615668,78.93464446,75.619473,94.17688808,111.6095341,114.1410517,119.6929361,123.0808122,134.5114174,136.8319301,144.6144535,138.2681469,133.3202594,105.1384754,113.6037182,113.5818435,120.5974375,130.0464867,129.6122323,127.864067,126.950029,124.7877735,124.8986128,123.5565238,123.9907416,129.1114515,123.1871324
Kiribati,KIR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,83.49987351,91.90137677,93.20087695,95.41317109,92.10166468,93.99879804,101.1012658,120.874423,89.18918919,100,95,88.0952381,91.66666667,73.91304348,74.46808511,131.372549,105.2631579,110.7142857,127.2727273,116.3934426,144.6153846,123.1884058,101.3333333,125,105.8823529,110.989011,97.11538462,113.0841121,105.1724138,114.7540984,130.1879523,110.6890393,102.7308445,125.306968,95.63364118,99.64933525,97.53138548,101.8912908,90.9585973,101.0530643,105.3810974,106.1950421,117.0684835,123.084036,128.6795479,119.1056911,96.57794677,119.8412698,95.34883721,93.39933993,105.9006211
St. Kitts and Nevis,KNA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,14.60584234,17.99801127,19.48619841,18.61137898,17.34486954,21.45778205,26.65791202,28.7911084,32.77807313,33.06367786,32.56096689,35.68935428,38.04156806,51.5785284,55.53067679,53.98156227,53.88038251,53.92544107,54.2177344,54.5445848,65.53086084,67.13133534,60.22891915,57.91222398,57.36780025,52.65704978,60.10702446,63.00015284,58.70363787,52.91365956,50.75031338,49.82507915,48.75942564,46.91867823,48.66598979,52.46402196,52.65397293,57.52303775,68.49747206,59.76275376,66.09516011,62.22379722,58.3530394,61.17460128,70.01571487,68.32481102,70.65187353,73.87452529,95.51635243,86.13361937,91.3995965,105.5663136,105.4583277,97.95210495,90.6144419,79.13249439,73.60380947,77.12091781,78.98886551,75.75713897,69.03404509,80.19945693,96.53640929
Kuwait,KWT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,90.78771696,90.04683841,87.9587156,87.80231335,92.41658241,83.93257332,85.01230895,89.26229508,94.10261206,98.80147125,106.4812158,110.4877959,115.4691083,110.4049903,106.7867557,112.6469419,107.9761786,106.8686318,108.4815465,104.7540957,96.41950158,94.19909807,89.66314668,90.50440121,93.77143755,103.0110002,142.6129543,94.68806497,92.0570352,93.18428428,94.31962435,91.47214474,92.44354655,94.95984317,85.36811455,86.6183245,86.85046729,81.22519413,86.55517551,89.29764168,92.24268009,89.7130932,91.73250339,92.68345625,88.81106499,97.02773949,99.09037034,101.0112413,97.60670229,100.0369451,98.69957329,96.15890754,97.84004646,103.1154584,98.18294424,,,
Latin America & Caribbean (excluding high income),LAC,Trade (% of GDP),NE.TRD.GNFS.ZS,19.04137919,18.19891472,16.88661897,20.63205719,17.4452699,17.43746671,17.46310049,16.84520861,17.83004597,18.16982825,19.78659948,19.76475276,20.61572369,21.59498884,24.76714309,22.29725332,22.22783476,22.73579072,22.43120116,23.94879387,25.26390872,24.65603082,23.56889893,26.13165,26.52693244,25.84912456,24.64746849,25.30752708,28.67196507,27.42233727,27.87075557,27.20065732,28.2984913,26.45289429,27.07216616,30.32419512,30.95212773,31.35168942,31.79181082,33.39509468,34.83136663,35.10669423,37.54899819,39.22765194,41.09946968,40.54304537,41.16462279,41.09557001,42.70572551,37.25088529,39.5448604,41.68362616,41.85326613,41.20733115,40.67018687,41.83199748,42.02224118,42.31657237,46.00041792,45.35062888,45.21749994,52.48353078,55.34260856
Lao PDR,LAO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,9.105691323,13.80281748,11.31516581,20.11554537,45.52810663,44.126832,35.84720848,38.18232164,44.13075861,52.62881201,64.80927,60.55446614,63.75717361,65.15697077,84.26954051,80.05845617,68.83730137,65.89943688,67.25490285,60.57209588,66.07975162,71.79264627,81.96137542,79.2126289,81.84918209,76.93082622,84.72033789,91.69869587,98.18512643,98.17914662,99.05973829,85.7983217,75.09189092,,,,,,
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.9250886,117.905808,92.45467201,82.84425645,76.35107472,70.27211547,73.13538699,68.09661276,62.08659794,54.7171976,50.81417077,50.11529593,55.55680836,51.04253256,54.09083402,90.97279703,92.76265627,91.06939703,97.96770797,106.6256732,90.39783886,95.09665294,102.1398824,88.54550192,86.17432859,79.81715659,71.83904263,67.72361779,68.45542926,68.2573073,62.98091601,50.12980429,78.8286204,
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.79780086,64.59637011,56.05806519,59.79211316,53.15240293,51.5917603,52.54515599,48.63241218,40.25270758,34.80163011,45.28109377,43.17344961,78.85975704,90.61273052,96.12933208,90.86088969,97.73810112,102.7323155,103.242158,107.6209305,98.07721307,63.00543529,98.22431892,106.3343609,76.52488264,56.90490733,41.11017606,47.54896619,63.7811336,78.20912785,,,
